rep,psi,cond,model,corr,lr,conv
138,0.4,contrast,Baseline,0.3895016079082314,39.53556875318512,True
138,0.4,contrast,CLF,,,False
138,0.4,contrast,FAMF,0.4387277175722335,42.846644789183074,True
139,0.4,contrast,Baseline,0.3414649448637334,30.90781120909086,True
139,0.4,contrast,CLF,,,False
139,0.4,contrast,FAMF,0.4106025672390715,39.1397857386753,True
140,0.4,contrast,Baseline,0.4080182828968259,43.951982871918936,True
140,0.4,contrast,CLF,,,False
140,0.4,contrast,FAMF,0.4580046997972376,46.664718293190404,True
141,0.4,contrast,Baseline,0.4488644762930922,53.085929999551865,True
141,0.4,contrast,CLF,,,False
141,0.4,contrast,FAMF,0.32568446589695327,22.49393216673517,True
142,0.4,contrast,Baseline,0.29656813824269174,22.70725735497117,True
142,0.4,contrast,CLF,,,False
142,0.4,contrast,FAMF,0.32725728383116287,23.244731507785048,True
143,0.4,contrast,Baseline,0.33335036686125846,28.236037800132348,True
143,0.4,contrast,CLF,,,False
143,0.4,contrast,FAMF,0.3790552699224298,32.72817609828455,True
144,0.4,contrast,Baseline,0.33499819139035425,28.380941210746954,True
144,0.4,contrast,CLF,,,False
144,0.4,contrast,FAMF,0.49840656058634303,60.029734420452144,True
145,0.4,contrast,Baseline,0.4220474911794718,43.953650335795736,True
145,0.4,contrast,CLF,,,False
145,0.4,contrast,FAMF,0.4206390322874417,42.443174438317214,True
146,0.4,contrast,Baseline,0.36459808515788383,32.34853568616899,True
146,0.4,contrast,CLF,,,False
146,0.4,contrast,FAMF,0.3739033674227401,30.19802587476022,True
147,0.4,contrast,Baseline,0.4488779517232299,54.90481502791143,True
147,0.4,contrast,CLF,,,False
147,0.4,contrast,FAMF,0.47291276833158474,46.33736951009146,True
148,0.4,contrast,Baseline,0.4709941973508071,60.76742932237608,True
148,0.4,contrast,CLF,,,False
148,0.4,contrast,FAMF,0.3916798967402047,36.74585085365433,True
149,0.4,contrast,Baseline,0.3213652517980234,26.116978849044163,True
149,0.4,contrast,CLF,,,False
149,0.4,contrast,FAMF,0.3215847275286176,26.117073658239406,True
150,0.4,contrast,Baseline,0.2403548373419823,13.670536751989733,True
150,0.4,contrast,CLF,-0.4823332596480857,807.0178054915652,True
150,0.4,contrast,FAMF,0.2581245784663291,14.349123337877682,True
151,0.4,contrast,Baseline,0.32427507352467017,25.06884027282655,True
151,0.4,contrast,CLF,-0.4823332596480857,0.0,True
151,0.4,contrast,FAMF,0.38410926358128283,32.37338848110714,True
152,0.4,contrast,Baseline,0.43847502023088,52.769039733962025,True
152,0.4,contrast,CLF,-0.4971034428058847,0.0,True
152,0.4,contrast,FAMF,0.38949333534370495,37.038228487008745,True
153,0.4,contrast,Baseline,0.38477900303212187,41.20721003544225,True
153,0.4,contrast,CLF,-0.3401178876517222,0.0,True
153,0.4,contrast,FAMF,0.44830115076782284,47.333800809730526,True
154,0.4,contrast,Baseline,0.35861117190319036,34.33161469286658,True
154,0.4,contrast,CLF,-0.3401178876517222,0.0,True
154,0.4,contrast,FAMF,0.4510594390491948,49.94559133424639,True
155,0.4,contrast,Baseline,0.2857845324752451,20.878008906511294,True
155,0.4,contrast,CLF,-0.4141939860559338,0.0,True
155,0.4,contrast,FAMF,0.3522250334169147,28.296272793836547,True
156,0.4,contrast,Baseline,0.2711225644049951,18.923555064091317,True
156,0.4,contrast,CLF,-0.4141939860559338,0.0,True
156,0.4,contrast,FAMF,0.49601830257451424,57.79201196788135,True
157,0.4,contrast,Baseline,0.3528289410817432,32.613577235270064,True
157,0.4,contrast,CLF,-0.459307866236864,210.2960034744005,True
157,0.4,contrast,FAMF,0.44923037636893537,49.18554732497246,True
158,0.4,contrast,Baseline,0.41323427460385026,47.579656098973075,True
158,0.4,contrast,CLF,-0.459307866236864,19.58092755465084,True
158,0.4,contrast,FAMF,0.35305075831603955,28.83524714273542,True
159,0.4,contrast,Baseline,0.20525418702749135,10.271276796770241,True
159,0.4,contrast,CLF,,,False
159,0.4,contrast,FAMF,0.2974348906932921,20.00578276127988,True
160,0.4,contrast,Baseline,0.333481300088429,28.398157429267037,True
160,0.4,contrast,CLF,-0.26107969156091937,0.0,True
160,0.4,contrast,FAMF,0.39103305994915305,36.70539429980049,True
161,0.4,contrast,Baseline,0.3921375774235035,40.36570244078727,True
161,0.4,contrast,CLF,-0.29990526597614886,0.0,True
161,0.4,contrast,FAMF,0.30940099289286493,21.783915161455525,True
162,0.4,contrast,Baseline,0.38720623919301783,40.96247023007899,True
162,0.4,contrast,CLF,-0.29990526597614886,0.0,True
162,0.4,contrast,FAMF,0.2622771181754702,15.640515819540962,True
163,0.4,contrast,Baseline,0.32596366413471434,27.95330938397408,True
163,0.4,contrast,CLF,-0.29990526597614886,0.0,True
163,0.4,contrast,FAMF,0.3215144630365128,21.038928367375412,True
164,0.4,contrast,Baseline,0.4492878471636925,56.45482341570564,True
164,0.4,contrast,CLF,0.0020816223531387634,0.0,True
164,0.4,contrast,FAMF,0.3412671595394465,26.233434740464233,True
165,0.4,contrast,Baseline,0.41232316328441065,43.8009026567965,True
165,0.4,contrast,CLF,0.0020816223531387634,0.0,True
165,0.4,contrast,FAMF,0.35019205742563225,30.31307013123847,True
166,0.4,contrast,Baseline,0.3477674322105828,31.74647864293839,True
166,0.4,contrast,CLF,0.0020816223531387634,0.0,True
166,0.4,contrast,FAMF,0.42810942889834297,43.99526136607483,True
167,0.4,contrast,Baseline,0.253806164662081,15.966271527318387,True
167,0.4,contrast,CLF,0.0020816223531387634,0.0,True
167,0.4,contrast,FAMF,0.38905965410570664,35.35717072693574,True
168,0.4,contrast,Baseline,0.382076646226237,33.52577312960696,True
168,0.4,contrast,CLF,-0.42410770862964847,0.0,True
168,0.4,contrast,FAMF,0.38060456553897337,33.79472566201735,True
169,0.4,contrast,Baseline,0.5013220956178409,69.5986097366866,True
169,0.4,contrast,CLF,0.38964309400729885,0.0,True
169,0.4,contrast,FAMF,0.48774685072785545,54.874468217980336,True
170,0.4,contrast,Baseline,0.42982985940944496,49.73842665491011,True
170,0.4,contrast,CLF,,,False
170,0.4,contrast,FAMF,0.37905362482324606,32.152570414748794,True
171,0.4,contrast,Baseline,0.37782361979407053,36.65143538397754,True
171,0.4,contrast,CLF,,,False
171,0.4,contrast,FAMF,0.3863731700652686,36.93363588561963,True
172,0.4,contrast,Baseline,0.4059745749658193,43.09018943150245,True
172,0.4,contrast,CLF,,,False
172,0.4,contrast,FAMF,0.2535371774332591,14.41453973143458,True
173,0.4,contrast,Baseline,0.3234059528832125,26.424754493657844,True
173,0.4,contrast,CLF,,,False
173,0.4,contrast,FAMF,0.3344698404790399,26.574887533490664,True
174,0.4,contrast,Baseline,0.38824499614332764,40.34843643132325,True
174,0.4,contrast,CLF,,,False
174,0.4,contrast,FAMF,0.356578747770039,29.794661022600472,True
175,0.4,contrast,Baseline,0.46793999477750015,58.40731145273027,True
175,0.4,contrast,CLF,,,False
175,0.4,contrast,FAMF,0.4056482616921532,39.845873055178856,True
176,0.4,contrast,Baseline,0.31978942582870507,25.929803832822902,True
176,0.4,contrast,CLF,,,False
176,0.4,contrast,FAMF,0.34840188294793484,27.1131647143403,True
177,0.4,contrast,Baseline,0.30792509986968314,23.847287096421308,True
177,0.4,contrast,CLF,,,False
177,0.4,contrast,FAMF,0.3835502134490773,33.55727591695006,True
178,0.4,contrast,Baseline,0.31904107283009236,24.339572263309712,True
178,0.4,contrast,CLF,,,False
178,0.4,contrast,FAMF,0.3293584937085718,25.13772874560747,True
179,0.4,contrast,Baseline,0.2878508553100299,20.291578123985133,True
179,0.4,contrast,CLF,,,False
179,0.4,contrast,FAMF,0.332548342575634,20.424618624705662,True
180,0.4,contrast,Baseline,0.4099579096542919,44.50158243209072,True
180,0.4,contrast,CLF,,,False
180,0.4,contrast,FAMF,0.3251154455955054,22.889578669970824,True
181,0.4,contrast,Baseline,0.24422532767304161,15.147473053081058,True
181,0.4,contrast,CLF,,,False
181,0.4,contrast,FAMF,0.3934811299445608,38.52411946852979,True
182,0.4,contrast,Baseline,0.3741545301549473,37.666324749625,True
182,0.4,contrast,CLF,,,False
182,0.4,contrast,FAMF,0.3606092398451685,28.37226904358232,True
183,0.4,contrast,Baseline,0.41069765723116697,44.122185918404696,True
183,0.4,contrast,CLF,,,False
183,0.4,contrast,FAMF,0.39751516346985255,39.65330357741418,True
184,0.4,contrast,Baseline,0.3630309619164993,32.5460618169285,True
184,0.4,contrast,CLF,,,False
184,0.4,contrast,FAMF,0.3391230364467192,25.746565325973023,True
185,0.4,contrast,Baseline,0.318433351936366,24.47827066329098,True
185,0.4,contrast,CLF,,,False
185,0.4,contrast,FAMF,0.30926884616747524,21.62685018784127,True
186,0.4,contrast,Baseline,0.35077800944442306,30.838960074692636,True
186,0.4,contrast,CLF,,,False
186,0.4,contrast,FAMF,0.3339404791497916,24.241502269381684,True
187,0.4,contrast,Baseline,0.1852794211541155,8.595116132747938,True
187,0.4,contrast,CLF,,,False
187,0.4,contrast,FAMF,0.42691089024967055,38.924303161594985,True
188,0.4,contrast,Baseline,0.39632854466118894,42.42289208983783,True
188,0.4,contrast,CLF,,,False
188,0.4,contrast,FAMF,0.33954540801263056,28.11955647077542,True
189,0.4,contrast,Baseline,0.34196105706897634,29.978216644032415,True
189,0.4,contrast,CLF,,,False
189,0.4,contrast,FAMF,0.40574440426734765,35.19018057641179,True
190,0.4,contrast,Baseline,0.4582506533028626,57.375614308677974,True
190,0.4,contrast,CLF,,,False
190,0.4,contrast,FAMF,0.42669250867899183,44.11632404257258,True
191,0.4,contrast,Baseline,0.3227041947113149,27.14533031958817,True
191,0.4,contrast,CLF,,,False
191,0.4,contrast,FAMF,0.49289201395875154,58.47094210448755,True
192,0.4,contrast,Baseline,0.30185768257916257,22.867683240085697,True
192,0.4,contrast,CLF,,,False
192,0.4,contrast,FAMF,0.3315801885693733,24.05739496436432,True
193,0.4,contrast,Baseline,0.2860254829308848,19.911547387967456,True
193,0.4,contrast,CLF,,,False
193,0.4,contrast,FAMF,0.3931156896884504,30.912640435534385,True
194,0.4,contrast,Baseline,0.3353116917272597,27.321985479128813,True
194,0.4,contrast,CLF,,,False
194,0.4,contrast,FAMF,0.35686087197353,31.081942209739886,True
195,0.4,contrast,Baseline,0.2852389886622666,19.60758275496221,True
195,0.4,contrast,CLF,,,False
195,0.4,contrast,FAMF,0.36829453241036736,28.136155731902736,True
196,0.4,contrast,Baseline,0.4438945924419117,49.43371408028193,True
196,0.4,contrast,CLF,,,False
196,0.4,contrast,FAMF,0.42436552999033966,44.72906366562846,True
197,0.4,contrast,Baseline,0.4545725414372659,55.69381115497639,True
197,0.4,contrast,CLF,,,False
197,0.4,contrast,FAMF,0.4938518194829933,61.094417732527276,True
198,0.4,contrast,Baseline,0.28728493126021387,20.852302281147985,True
198,0.4,contrast,CLF,,,False
198,0.4,contrast,FAMF,0.2652351352690833,15.909690295321086,True
199,0.4,contrast,Baseline,0.3949271274907634,41.0512734838776,True
199,0.4,contrast,CLF,,,False
199,0.4,contrast,FAMF,0.3000490323253282,21.977648507801604,True
0,0.4,misaligned,Baseline,0.40269404487652993,41.60802029487057,True
0,0.4,misaligned,CLF,0.38964309400729885,0.0,True
0,0.4,misaligned,FAMF,0.40310392552284896,41.66342573920059,True
1,0.4,misaligned,Baseline,0.360719408134428,33.3720205008608,True
1,0.4,misaligned,CLF,-0.34279226712548494,0.0,True
1,0.4,misaligned,FAMF,0.3609110972393469,33.371653293751095,True
2,0.4,misaligned,Baseline,0.319866258574751,26.590962517297545,True
2,0.4,misaligned,CLF,-0.29220372385467225,0.0,True
2,0.4,misaligned,FAMF,0.31985748509709405,26.591063466233493,True
3,0.4,misaligned,Baseline,0.2836802392974461,20.41788371461239,True
3,0.4,misaligned,CLF,-0.29220372385467225,0.0,True
3,0.4,misaligned,FAMF,0.6123321280827494,74.79042962353296,True
4,0.4,misaligned,Baseline,0.42433185442020177,48.153820401569334,True
4,0.4,misaligned,CLF,-0.32659918848076014,0.0,True
4,0.4,misaligned,FAMF,0.4243253379428834,48.15384592532098,True
5,0.4,misaligned,Baseline,0.3068907213493839,24.5427902129383,True
5,0.4,misaligned,CLF,0.090045290227391,0.0,True
5,0.4,misaligned,FAMF,0.307120842828407,24.542763813700564,True
6,0.4,misaligned,Baseline,0.4351492467189933,52.04736891310056,True
6,0.4,misaligned,CLF,0.090045290227391,0.0,True
6,0.4,misaligned,FAMF,0.43508953819642665,52.06136521437316,True
7,0.4,misaligned,Baseline,0.36945189802728257,34.54479997532461,True
7,0.4,misaligned,CLF,0.35105240950280014,0.0,True
7,0.4,misaligned,FAMF,0.38923155637488943,37.15558614660669,True
8,0.4,misaligned,Baseline,0.42143395845294207,47.185056933950634,True
8,0.4,misaligned,CLF,0.35105240950280014,0.0,True
8,0.4,misaligned,FAMF,0.4213755026572488,47.18498564332136,True
9,0.4,misaligned,Baseline,0.35147019348875597,32.84181011435588,True
9,0.4,misaligned,CLF,0.35105240950280014,0.0,True
9,0.4,misaligned,FAMF,0.35141493500608384,32.841911835291086,True
10,0.4,misaligned,Baseline,0.3324716336943711,29.611474851044782,True
10,0.4,misaligned,CLF,,,False
10,0.4,misaligned,FAMF,0.3403793280944424,31.128122400186754,True
11,0.4,misaligned,Baseline,0.30161876171551233,23.26054601561896,True
11,0.4,misaligned,CLF,,,False
11,0.4,misaligned,FAMF,0.3045206908659589,22.914078211794227,True
12,0.4,misaligned,Baseline,0.47556919988821117,63.268449706875174,True
12,0.4,misaligned,CLF,,,False
12,0.4,misaligned,FAMF,0.47715150821954255,63.520935035560555,True
13,0.4,misaligned,Baseline,0.4023196034217892,41.9145599139917,True
13,0.4,misaligned,CLF,,,False
13,0.4,misaligned,FAMF,0.4022964857822814,41.91439061621891,True
14,0.4,misaligned,Baseline,0.37036969550984566,36.15405807056162,True
14,0.4,misaligned,CLF,,,False
14,0.4,misaligned,FAMF,0.3753085436287383,36.94822172485939,True
15,0.4,misaligned,Baseline,0.416138197429613,45.672651583097185,True
15,0.4,misaligned,CLF,,,False
15,0.4,misaligned,FAMF,0.3961041724154286,37.829384852530595,True
16,0.4,misaligned,Baseline,0.38796116794834135,39.49506562491642,True
16,0.4,misaligned,CLF,,,False
16,0.4,misaligned,FAMF,0.3876831606660967,39.49511584847453,True
17,0.4,misaligned,Baseline,0.48378702923086775,61.82574560638471,True
17,0.4,misaligned,CLF,,,False
17,0.4,misaligned,FAMF,0.44885301889490786,39.085862345799,True
18,0.4,misaligned,Baseline,0.26367227475384186,17.35454778792687,True
18,0.4,misaligned,CLF,,,False
18,0.4,misaligned,FAMF,0.2636143046872614,17.35490257593922,True
19,0.4,misaligned,Baseline,0.3977064562661174,42.57878467470735,True
19,0.4,misaligned,CLF,,,False
19,0.4,misaligned,FAMF,0.39757321255958417,0.0,True
20,0.4,misaligned,Baseline,0.31619145008351285,25.556014687933867,True
20,0.4,misaligned,CLF,,,False
20,0.4,misaligned,FAMF,0.3162804722784436,25.555971640402635,True
21,0.4,misaligned,Baseline,0.39758977605208856,40.480488781084105,True
21,0.4,misaligned,CLF,,,False
21,0.4,misaligned,FAMF,0.42155895122059545,44.69207775097717,True
22,0.4,misaligned,Baseline,0.4236004636987737,48.09468958820292,True
22,0.4,misaligned,CLF,,,False
22,0.4,misaligned,FAMF,0.4454049413323565,53.07707405965597,True
23,0.4,misaligned,Baseline,0.2888803489051145,20.688136755521132,True
23,0.4,misaligned,CLF,,,False
23,0.4,misaligned,FAMF,0.28890027703165977,20.68826229142404,True
24,0.4,misaligned,Baseline,0.42650087056237956,46.990585576302784,True
24,0.4,misaligned,CLF,,,False
24,0.4,misaligned,FAMF,0.45476121021922467,41.384070927790496,True
25,0.4,misaligned,Baseline,0.3271617192482419,27.72758260019438,True
25,0.4,misaligned,CLF,,,False
25,0.4,misaligned,FAMF,0.342521209496181,30.627525951673306,True
26,0.4,misaligned,Baseline,0.38483853672561574,38.533190508060095,True
26,0.4,misaligned,CLF,,,False
26,0.4,misaligned,FAMF,0.3850039383978302,38.5331964085073,True
27,0.4,misaligned,Baseline,0.1739639818026,7.37374125213709,True
27,0.4,misaligned,CLF,,,False
27,0.4,misaligned,FAMF,0.013691581321939037,0.029780241623326376,True
28,0.4,misaligned,Baseline,0.2739495956678453,18.73054888125202,True
28,0.4,misaligned,CLF,,,False
28,0.4,misaligned,FAMF,0.27387734270158526,18.730604041302136,True
29,0.4,misaligned,Baseline,0.406097941355099,44.43993996783892,True
29,0.4,misaligned,CLF,,,False
29,0.4,misaligned,FAMF,0.4436161452383285,54.11735659136116,True
30,0.4,misaligned,Baseline,0.3800696942807368,39.25187865124559,True
30,0.4,misaligned,CLF,,,False
30,0.4,misaligned,FAMF,0.37930559750530407,38.76956805618011,True
31,0.4,misaligned,Baseline,0.3389434285898205,29.586802529815184,True
31,0.4,misaligned,CLF,,,False
31,0.4,misaligned,FAMF,0.33740451295106266,29.012508459028425,True
32,0.4,misaligned,Baseline,0.34500187539537713,31.291855288278065,True
32,0.4,misaligned,CLF,,,False
32,0.4,misaligned,FAMF,0.34514529201142025,31.291840498427604,True
33,0.4,misaligned,Baseline,0.37234697315239235,35.733095768089214,True
33,0.4,misaligned,CLF,,,False
33,0.4,misaligned,FAMF,0.5799676272053025,44.421344670708294,True
34,0.4,misaligned,Baseline,0.31681735894250074,24.97474034394032,True
34,0.4,misaligned,CLF,,,False
34,0.4,misaligned,FAMF,0.3549094975102251,31.101579233912865,True
35,0.4,misaligned,Baseline,0.31595560667243966,24.5634195867478,True
35,0.4,misaligned,CLF,,,False
35,0.4,misaligned,FAMF,0.31728467856583953,24.626778598087615,True
36,0.4,misaligned,Baseline,0.3068817732088213,24.622108524180064,True
36,0.4,misaligned,CLF,,,False
36,0.4,misaligned,FAMF,0.30689679129663616,24.622630800580858,True
37,0.4,misaligned,Baseline,0.36059747231773914,33.24305181807993,True
37,0.4,misaligned,CLF,,,False
37,0.4,misaligned,FAMF,0.3604253188009037,33.242942581478346,True
38,0.4,misaligned,Baseline,0.48762355548518876,65.23500832465601,True
38,0.4,misaligned,CLF,,,False
38,0.4,misaligned,FAMF,0.49494740355263456,67.45370719928206,True
39,0.4,misaligned,Baseline,0.3418025423997918,28.881493031841345,True
39,0.4,misaligned,CLF,,,False
39,0.4,misaligned,FAMF,0.34160635900981123,28.80104365068607,True
40,0.4,misaligned,Baseline,0.3845992774475608,35.95058166504794,True
40,0.4,misaligned,CLF,,,False
40,0.4,misaligned,FAMF,0.38548969916070897,36.00341456460458,True
41,0.4,misaligned,Baseline,0.3931960172271634,39.85166224360012,True
41,0.4,misaligned,CLF,,,False
41,0.4,misaligned,FAMF,0.39257224087884485,39.57549293593658,True
42,0.4,misaligned,Baseline,0.3563692610848096,30.62044821782303,True
42,0.4,misaligned,CLF,,,False
42,0.4,misaligned,FAMF,0.3724213150503341,32.378176021672296,True
43,0.4,misaligned,Baseline,0.4264147987863729,48.567908294937205,True
43,0.4,misaligned,CLF,,,False
43,0.4,misaligned,FAMF,0.4263510304763962,48.568183486705884,True
44,0.4,misaligned,Baseline,0.2860664742246256,20.169644053851762,True
44,0.4,misaligned,CLF,,,False
44,0.4,misaligned,FAMF,0.2860738776519722,20.169558024900464,True
45,0.4,misaligned,Baseline,0.28293650299322304,19.897548976162593,True
45,0.4,misaligned,CLF,,,False
45,0.4,misaligned,FAMF,0.2829992118050573,19.897455019833917,True
46,0.4,misaligned,Baseline,0.205707198598931,10.783859549845333,True
46,0.4,misaligned,CLF,,,False
46,0.4,misaligned,FAMF,0.20559580234834296,10.784278769626368,True
47,0.4,misaligned,Baseline,0.32341797700537445,25.410451127607704,True
